,LAT,Year,LONG,LC1,LC2,LAND_MNGT,CLASS,Country
14686,41.7267,2012,1.63569,D10,8,2.0,Shrubland,Spain
14687,41.81645,2012,1.62338,D20,8,2.0,Shrubland,Spain
14688,39.60096,2012,2.77491,D10,8,2.0,Shrubland,Spain
14689,39.53057,2012,2.80597,D10,8,2.0,Shrubland,Spain
14690,41.80564,2012,2.6381,D10,8,2.0,Shrubland,Spain
14691,41.86507,2012,2.46199,D10,8,2.0,Shrubland,Spain
14692,42.35017,2012,2.40129,D10,8,2.0,Shrubland,Spain
14693,41.55463,2012,1.97165,D10,8,2.0,Shrubland,Spain
14694,42.07541,2012,1.90277,D10,8,2.0,Shrubland,Spain
14695,41.42504,2012,1.94057,D10,8,2.0,Shrubland,Spain
14696,41.46096,2012,1.93587,D10,8,2.0,Shrubland,Spain
14697,42.27286,2012,1.87623,D10,8,2.0,Shrubland,Spain
14698,41.92596,2012,1.85016,D10,8,2.0,Shrubland,Spain
14699,41.98176,2012,1.86687,D10,8,2.0,Shrubland,Spain
14700,42.34074,2012,1.81835,D10,8,2.0,Shrubland,Spain
14701,42.00166,2012,1.88841,D10,8,2.0,Shrubland,Spain
14702,42.35081,2012,1.71955,D10,8,2.0,Shrubland,Spain
14703,41.56293,2012,1.85038,D10,8,2.0,Shrubland,Spain
14704,41.61681,2012,1.84322,D10,8,2.0,Shrubland,Spain
14705,41.85024,2012,1.81199,D20,8,2.0,Shrubland,Spain
14706,41.94,2012,1.7999,D10,8,2.0,Shrubland,Spain
14707,41.30561,2012,1.81251,D10,8,2.0,Shrubland,Spain
14708,41.25949,2012,1.9143,D10,8,2.0,Shrubland,Spain
14709,41.98794,2012,1.72078,D20,8,2.0,Shrubland,Spain
14710,41.58283,2012,1.87178,D10,8,2.0,Shrubland,Spain
14711,41.60079,2012,1.8694,D10,8,2.0,Shrubland,Spain
14712,41.33926,2012,1.35274,D10,8,2.0,Shrubland,Spain
14713,42.29209,2012,1.24075,D10,8,2.0,Shrubland,Spain
14714,41.43927,2012,1.45876,D10,8,2.0,Shrubland,Spain
14715,41.73404,2012,1.29697,D10,8,2.0,Shrubland,Spain
14716,41.70848,2012,1.42119,D10,8,2.0,Shrubland,Spain
14717,42.24664,2012,1.34471,D10,8,2.0,Shrubland,Spain
14718,41.20181,2012,1.44369,D10,8,2.0,Shrubland,Spain
14719,41.47108,2012,1.4063,D10,8,2.0,Shrubland,Spain
14720,41.2218,2012,1.46485,D10,8,2.0,Shrubland,Spain
14721,41.23976,2012,1.46237,D10,8,2.0,Shrubland,Spain
14722,41.29362,2012,1.45494,D10,8,2.0,Shrubland,Spain
14723,41.29768,2012,1.50228,D10,8,2.0,Shrubland,Spain
14724,41.31766,2012,1.52349,D10,8,2.0,Shrubland,Spain
14725,41.78231,2012,1.43495,D10,8,2.0,Shrubland,Spain
14726,41.74846,2012,1.46383,D10,8,2.0,Shrubland,Spain
14727,41.93966,2012,1.36436,D10,8,2.0,Shrubland,Spain
14728,41.85612,2012,1.44874,D10,8,2.0,Shrubland,Spain
14729,41.37355,2012,1.5398,D10,8,2.0,Shrubland,Spain
14730,42.20454,2012,1.27781,D10,8,2.0,Shrubland,Spain
14731,41.64282,2012,1.50266,D10,8,2.0,Shrubland,Spain
14732,41.80433,2012,1.48016,D20,8,2.0,Shrubland,Spain
14733,41.84376,2012,1.30546,D10,8,2.0,Shrubland,Spain
14734,40.00378,2012,4.18041,D20,8,2.0,Shrubland,Spain
14735,40.01765,2012,4.109,D20,8,2.0,Shrubland,Spain
14736,39.52103,2012,2.92323,D10,8,2.0,Shrubland,Spain
14737,39.89411,2012,4.16696,D20,8,2.0,Shrubland,Spain
14738,42.33023,2012,3.13313,D20,8,2.0,Shrubland,Spain
14739,39.71749,2012,3.39118,D10,8,2.0,Shrubland,Spain
14740,42.27956,2012,3.18747,D10,8,2.0,Shrubland,Spain
14741,42.29754,2012,3.18543,D20,8,2.0,Shrubland,Spain
14742,42.3335,2012,3.18136,D10,8,2.0,Shrubland,Spain
14743,42.12913,2012,3.10755,D10,8,2.0,Shrubland,Spain
14744,42.2632,2012,3.21358,D10,8,2.0,Shrubland,Spain
14745,42.38087,2012,3.07871,D10,8,2.0,Shrubland,Spain
14746,39.88428,2012,4.30784,D20,8,2.0,Shrubland,Spain
14747,41.96801,2012,1.6993,E20,8,2.0,Grassland,Spain
14748,41.41143,2012,1.77449,E20,8,2.0,Grassland,Spain
14749,41.60897,2012,1.74802,E10,8,2.0,Grassland,Spain
14750,43.0069,2012,-9.25585,E20,8,2.0,Grassland,Spain
14751,42.0109,2012,-8.85435,E30,8,2.0,Grassland,Spain
14752,41.91925,2012,-8.85007,E10,8,2.0,Grassland,Spain
14753,42.29029,2012,-8.843809999999998,E10,8,2.0,Grassland,Spain
14754,43.0737,2012,-9.10033,E10,8,2.0,Grassland,Spain
14755,43.12588,2012,-9.11775,E20,8,2.0,Grassland,Spain
14756,42.81651,2012,-9.09096,E10,8,2.0,Grassland,Spain
14757,42.68183,2012,-9.0213,E30,8,2.0,Grassland,Spain
14758,37.30691,2012,-7.43543,E10,8,2.0,Grassland,Spain
14759,37.54315,2012,-7.35763,E20,8,2.0,Grassland,Spain
14760,42.0073,2012,-8.678689999999998,E20,8,2.0,Grassland,Spain
14761,42.12938,2012,-8.717349999999998,E10,8,2.0,Grassland,Spain
14762,42.45609,2012,-8.847049999999998,E20,8,2.0,Grassland,Spain
14763,42.65669,2012,-8.86172,E20,8,2.0,Grassland,Spain
14764,42.84824,2012,-8.92429,E10,8,2.0,Grassland,Spain
14765,42.15533,2012,-8.775579999999998,E10,8,2.0,Grassland,Spain
14766,42.92622,2012,-9.00061,E20,8,2.0,Grassland,Spain
14767,42.85208,2012,-9.001469999999998,E20,8,2.0,Grassland,Spain
14768,42.90428,2012,-9.0187,E20,8,2.0,Grassland,Spain
14769,43.04801,2012,-9.04095,E30,8,2.0,Grassland,Spain
14770,43.10475,2012,-9.0344,E20,8,2.0,Grassland,Spain
14771,37.38031,2012,-7.338949999999999,E30,8,2.0,Grassland,Spain
14772,42.02919,2012,-8.660669999999998,E30,8,2.0,Grassland,Spain
14773,42.19505,2012,-8.66324,E20,8,2.0,Grassland,Spain
14774,42.35199,2012,-8.71321,E10,8,2.0,Grassland,Spain
14775,42.7831,2012,-8.87767,E10,8,2.0,Grassland,Spain
14776,42.90949,2012,-8.89376,E20,8,2.0,Grassland,Spain
14777,42.47847,2012,-8.72863,E20,8,2.0,Grassland,Spain
14778,42.99201,2012,-8.94626,E20,8,2.0,Grassland,Spain
14779,43.02681,2012,-8.95775,E20,8,2.0,Grassland,Spain
14780,43.13575,2012,-8.96841,E20,8,2.0,Grassland,Spain
14781,42.94881,2012,-8.88133,E30,8,2.0,Grassland,Spain
14782,43.00104,2012,-8.8985,E20,8,2.0,Grassland,Spain
14783,42.11671,2012,-8.588509999999998,E30,8,2.0,Grassland,Spain
14784,37.5296,2012,-7.331019999999999,E20,8,2.0,Grassland,Spain
14785,37.5866,2012,-7.32254,E10,8,2.0,Grassland,Spain
14786,42.4655,2012,-8.69935,E20,8,2.0,Grassland,Spain
14787,42.51779,2012,-8.71612,E30,8,2.0,Grassland,Spain
14788,42.55265,2012,-8.72733,E30,8,2.0,Grassland,Spain
14789,42.58751,2012,-8.73855,E20,8,2.0,Grassland,Spain
14790,42.86227,2012,-8.751789999999998,E30,8,2.0,Grassland,Spain
14791,42.98813,2012,-8.86889,E20,8,2.0,Grassland,Spain
14792,43.02295,2012,-8.88034,E20,8,2.0,Grassland,Spain
14793,42.29141,2012,-8.54367,E30,8,2.0,Grassland,Spain
14794,42.13437,2012,-8.49423,E20,8,2.0,Grassland,Spain
14795,42.18231,2012,-8.534259999999998,E30,8,2.0,Grassland,Spain
14796,42.95781,2012,-8.8336,E20,8,2.0,Grassland,Spain
14797,43.01004,2012,-8.85072,E30,8,2.0,Grassland,Spain
14798,42.1081,2012,-8.53589,E30,8,2.0,Grassland,Spain
14799,42.35234,2012,-8.61306,E20,8,2.0,Grassland,Spain
14800,43.27112,2012,-8.93698,E10,8,2.0,Grassland,Spain
14801,42.94488,2012,-8.80403,E20,8,2.0,Grassland,Spain
14802,42.69694,2012,-8.647819999999998,E30,8,2.0,Grassland,Spain
14803,42.7318,2012,-8.65904,E10,8,2.0,Grassland,Spain
14804,43.07576,2012,-8.79615,E20,8,2.0,Grassland,Spain
14805,43.11058,2012,-8.807589999999998,E20,8,2.0,Grassland,Spain
14806,43.01057,2012,-8.749449999999998,E10,8,2.0,Grassland,Spain
14807,43.09765,2012,-8.77794,E20,8,2.0,Grassland,Spain
14808,42.82339,2012,-8.663349999999998,E30,8,2.0,Grassland,Spain
14809,43.0673,2012,-8.74262,E20,8,2.0,Grassland,Spain
14810,43.1892,2012,-8.782579999999998,E30,8,2.0,Grassland,Spain
14811,37.77384,2012,-7.20848,E30,8,2.0,Grassland,Spain
14812,42.86269,2012,-8.65078,E20,8,2.0,Grassland,Spain
14813,42.89755,2012,-8.66205,E10,8,2.0,Grassland,Spain
14814,37.7345,2012,-7.22157,E10,8,2.0,Grassland,Spain
14815,42.73654,2012,-8.53446,E20,8,2.0,Grassland,Spain
14816,42.99802,2012,-8.61864,E20,8,2.0,Grassland,Spain
14817,42.67119,2012,-8.4884,E10,8,2.0,Grassland,Spain
14818,43.27676,2012,-8.70953,E10,8,2.0,Grassland,Spain
14819,42.82814,2012,-8.53857,E30,8,2.0,Grassland,Spain
14820,43.0896,2012,-8.622989999999998,E30,8,2.0,Grassland,Spain
14821,42.36139,2012,-8.4656,E20,8,2.0,Grassland,Spain
14822,42.24361,2012,-8.40358,E20,8,2.0,Grassland,Spain
14823,42.31343,2012,-8.42547,E10,8,2.0,Grassland,Spain
14824,42.67538,2012,-8.5653,E30,8,2.0,Grassland,Spain
14825,42.83228,2012,-8.61569,E20,8,2.0,Grassland,Spain
14826,42.47049,2012,-8.47498,E20,8,2.0,Grassland,Spain
14827,42.66236,2012,-8.535959999999998,E20,8,2.0,Grassland,Spain
14828,42.88457,2012,-8.63256,E20,8,2.0,Grassland,Spain
14829,43.07623,2012,-8.69477,E10,8,2.0,Grassland,Spain
14830,43.19816,2012,-8.73465,E20,8,2.0,Grassland,Spain
14831,42.71468,2012,-8.55268,E20,8,2.0,Grassland,Spain
14832,42.74955,2012,-8.56385,E30,8,2.0,Grassland,Spain
14833,42.87158,2012,-8.60308,E20,8,2.0,Grassland,Spain
14834,42.90644,2012,-8.61433,E20,8,2.0,Grassland,Spain
14835,43.23298,2012,-8.74608,E20,8,2.0,Grassland,Spain
14836,37.29171,2012,-7.01703,E30,8,2.0,Grassland,Spain
14837,43.02843,2012,-8.65385,E20,8,2.0,Grassland,Spain
14838,43.22004,2012,-8.71638,E20,8,2.0,Grassland,Spain
14839,37.23304,2012,-6.93341,E20,8,2.0,Grassland,Spain
14840,42.93739,2012,-8.44721,E20,8,2.0,Grassland,Spain
14841,43.14661,2012,-8.51454,E20,8,2.0,Grassland,Spain
14842,43.21633,2012,-8.537129999999998,E20,8,2.0,Grassland,Spain
14843,42.87185,2012,-8.50206,E20,8,2.0,Grassland,Spain
14844,43.10733,2012,-8.52722,E30,8,2.0,Grassland,Spain
14845,42.69304,2012,-8.470169999999998,E20,8,2.0,Grassland,Spain
14846,42.9939,2012,-8.541299999999998,E20,8,2.0,Grassland,Spain
14847,43.15075,2012,-8.59208,E20,8,2.0,Grassland,Spain
14848,38.6782,2012,-7.21005,E30,8,2.0,Grassland,Spain
14849,42.1956,2012,-8.26374,E10,8,2.0,Grassland,Spain
14850,41.95964,2012,-8.14128,E20,8,2.0,Grassland,Spain
14851,42.77162,2012,-8.444779999999998,E30,8,2.0,Grassland,Spain
14852,42.8937,2012,-8.48379,E10,8,2.0,Grassland,Spain
14853,42.68878,2012,-8.393259999999998,E10,8,2.0,Grassland,Spain
14854,43.08548,2012,-8.545529999999998,E20,8,2.0,Grassland,Spain
14855,43.24232,2012,-8.596439999999998,E20,8,2.0,Grassland,Spain
14856,43.02017,2012,-8.49911,E20,8,2.0,Grassland,Spain
14857,43.07247,2012,-8.51596,E20,8,2.0,Grassland,Spain
14858,43.01595,2012,-8.42176,E20,8,2.0,Grassland,Spain
14859,43.06827,2012,-8.438539999999998,E20,8,2.0,Grassland,Spain
14860,43.22517,2012,-8.48914,E30,8,2.0,Grassland,Spain
14861,38.28897,2012,-7.01503,E10,8,2.0,Grassland,Spain
14862,43.25119,2012,-8.54845,E30,8,2.0,Grassland,Spain
14863,38.67681,2012,-7.11567,E20,8,2.0,Grassland,Spain
14864,37.25689,2012,-6.8014,E10,8,2.0,Grassland,Spain
14865,37.97702,2012,-7.00505,E20,8,2.0,Grassland,Spain
14866,38.68633,2012,-7.16517,E30,8,2.0,Grassland,Spain
14867,43.02473,2012,-8.37392,E20,8,2.0,Grassland,Spain
14868,43.05962,2012,-8.38508,E20,8,2.0,Grassland,Spain
14869,37.51619,2012,-6.79649,E10,8,2.0,Grassland,Spain
14870,42.7761,2012,-8.320119999999998,E30,8,2.0,Grassland,Spain
14871,42.93313,2012,-8.36998,E30,8,2.0,Grassland,Spain
14872,43.19472,2012,-8.45388,E10,8,2.0,Grassland,Spain
14873,37.21175,2012,-6.74435,E30,8,2.0,Grassland,Spain
14874,42.71065,2012,-8.27426,E30,8,2.0,Grassland,Spain
14875,42.28285,2012,-8.19087,E30,8,2.0,Grassland,Spain
14876,42.66701,2012,-8.31086,E20,8,2.0,Grassland,Spain
14877,42.02933,2012,-8.06311,E20,8,2.0,Grassland,Spain
14878,42.76734,2012,-8.36777,E20,8,2.0,Grassland,Spain
14879,42.75427,2012,-8.33842,E30,8,2.0,Grassland,Spain
14880,42.82407,2012,-8.36055,E30,8,2.0,Grassland,Spain
14881,38.68085,2012,-7.09323,E30,8,2.0,Grassland,Spain
14882,39.30536,2012,-7.21129,E20,8,2.0,Grassland,Spain
14883,38.68489,2012,-7.07078,E30,8,2.0,Grassland,Spain
14884,38.773,2012,-7.09383,E30,8,2.0,Grassland,Spain
14885,39.24848,2012,-7.21978,E30,8,2.0,Grassland,Spain
14886,42.14712,2012,-8.024369999999998,E20,8,2.0,Grassland,Spain
14887,42.46172,2012,-8.12114,E10,8,2.0,Grassland,Spain
14888,42.4835,2012,-8.10283,E10,8,2.0,Grassland,Spain
14889,42.64072,2012,-8.1517,E20,8,2.0,Grassland,Spain
14890,43.17742,2012,-8.346719999999998,E20,8,2.0,Grassland,Spain
14891,43.28205,2012,-8.38035,E20,8,2.0,Grassland,Spain
14892,42.98988,2012,-8.26157,E20,8,2.0,Grassland,Spain
14893,43.14691,2012,-8.311579999999998,E20,8,2.0,Grassland,Spain
14894,42.41813,2012,-8.15773,E30,8,2.0,Grassland,Spain
14895,43.269,2012,-8.35072,E30,8,2.0,Grassland,Spain
14896,43.30388,2012,-8.36194,E30,8,2.0,Grassland,Spain
14897,42.69755,2012,-8.24496,E20,8,2.0,Grassland,Spain
14898,43.15559,2012,-8.365109999999998,E20,8,2.0,Grassland,Spain
14899,42.94189,2012,-8.3222,E10,8,2.0,Grassland,Spain
14900,43.25583,2012,-8.42277,E30,8,2.0,Grassland,Spain
14901,43.32556,2012,-8.44531,E10,8,2.0,Grassland,Spain
14902,38.07957,2012,-6.84504,E20,8,2.0,Grassland,Spain
14903,38.29135,2012,-6.89889,E10,8,2.0,Grassland,Spain
14904,43.17745,2012,-8.24519,E20,8,2.0,Grassland,Spain
14905,43.29957,2012,-8.28423,E10,8,2.0,Grassland,Spain
14906,39.19026,2012,-7.13315,E20,8,2.0,Grassland,Spain
14907,39.50707,2012,-7.21798,E10,8,2.0,Grassland,Spain
14908,42.29094,2012,-7.94355,E10,8,2.0,Grassland,Spain
14909,42.50072,2012,-8.00788,E30,8,2.0,Grassland,Spain
14910,43.12945,2012,-8.20456,E30,8,2.0,Grassland,Spain
14911,41.92831,2012,-7.90827,E10,8,2.0,Grassland,Spain
14912,37.24705,2012,-6.5463,E30,8,2.0,Grassland,Spain
14913,42.81968,2012,-8.18257,E30,8,2.0,Grassland,Spain
14914,36.68054,2012,-6.41054,E20,8,2.0,Grassland,Spain
14915,42.94188,2012,-8.22108,E20,8,2.0,Grassland,Spain
14916,42.97678,2012,-8.23212,E30,8,2.0,Grassland,Spain
14917,43.02914,2012,-8.24872,E10,8,2.0,Grassland,Spain
14918,38.86766,2012,-6.97732,E30,8,2.0,Grassland,Spain
14919,43.25594,2012,-8.321099999999998,E30,8,2.0,Grassland,Spain
14920,43.29082,2012,-8.3323,E30,8,2.0,Grassland,Spain
14921,43.34314,2012,-8.34913,E10,8,2.0,Grassland,Spain
14922,42.04181,2012,-7.89283,E10,8,2.0,Grassland,Spain
14923,42.16425,2012,-7.92992,E20,8,2.0,Grassland,Spain
14924,42.84147,2012,-8.164189999999998,E10,8,2.0,Grassland,Spain
14925,42.18601,2012,-7.911609999999999,E10,8,2.0,Grassland,Spain
14926,37.69499,2012,-6.72541,E30,8,2.0,Grassland,Spain
14927,43.27776,2012,-8.30267,E30,8,2.0,Grassland,Spain
14928,42.67115,2012,-8.08576,E30,8,2.0,Grassland,Spain
14929,37.4161,2012,-6.63351,E30,8,2.0,Grassland,Spain
14930,42.22526,2012,-7.8986,E10,8,2.0,Grassland,Spain
14931,42.10706,2012,-7.83791,E20,8,2.0,Grassland,Spain
14932,42.45686,2012,-7.944289999999999,E20,8,2.0,Grassland,Spain
14933,38.48373,2012,-6.85459,E30,8,2.0,Grassland,Spain
14934,43.25595,2012,-8.21943,E30,8,2.0,Grassland,Spain
14935,43.20795,2012,-8.17875,E30,8,2.0,Grassland,Spain
14936,43.03772,2012,-8.09957,E10,8,2.0,Grassland,Spain
14937,37.62235,2012,-6.615,E10,8,2.0,Grassland,Spain
14938,43.19483,2012,-8.1492,E10,8,2.0,Grassland,Spain
14939,37.92277,2012,-6.68947,E30,8,2.0,Grassland,Spain
14940,43.38679,2012,-8.21035,E20,8,2.0,Grassland,Spain
14941,37.15254,2012,-6.45464,E20,8,2.0,Grassland,Spain
14942,38.87568,2012,-6.9323,E30,8,2.0,Grassland,Spain
14943,38.94618,2012,-6.95068,E10,8,2.0,Grassland,Spain
14944,38.61517,2012,-6.84144,E30,8,2.0,Grassland,Spain
14945,38.87968,2012,-6.90978,E10,8,2.0,Grassland,Spain
14946,38.07196,2012,-6.68031,E30,8,2.0,Grassland,Spain
14947,39.51384,2012,-7.07697,E10,8,2.0,Grassland,Spain
14948,39.53549,2012,-7.05895,E10,8,2.0,Grassland,Spain
14949,38.84273,2012,-6.80604,E30,8,2.0,Grassland,Spain
14950,42.02804,2012,-7.76442,E30,8,2.0,Grassland,Spain
14951,42.53534,2012,-7.918249999999999,E30,8,2.0,Grassland,Spain
14952,42.32074,2012,-7.77782,E10,8,2.0,Grassland,Spain
14953,43.09873,2012,-8.068139999999998,E30,8,2.0,Grassland,Spain
14954,42.19402,2012,-7.76452,E20,8,2.0,Grassland,Spain
14955,43.16425,2012,-8.11415,E10,8,2.0,Grassland,Spain
14956,43.34312,2012,-8.1455,E30,8,2.0,Grassland,Spain
14957,43.46527,2012,-8.184509999999998,E20,8,2.0,Grassland,Spain
14958,37.0502,2012,-6.40719,E20,8,2.0,Grassland,Spain
14959,37.0679,2012,-6.41143,E20,8,2.0,Grassland,Spain
14960,37.03635,2012,-6.381,E20,8,2.0,Grassland,Spain
14961,43.13797,2012,-8.055149999999998,E30,8,2.0,Grassland,Spain
14962,43.45216,2012,-8.15482,E20,8,2.0,Grassland,Spain
14963,36.95166,2012,-6.33798,E20,8,2.0,Grassland,Spain
14964,37.0225,2012,-6.35483,E20,8,2.0,Grassland,Spain
14965,37.05792,2012,-6.36327,E20,8,2.0,Grassland,Spain
14966,37.11103,2012,-6.37595,E20,8,2.0,Grassland,Spain
14967,37.14644,2012,-6.38442,E20,8,2.0,Grassland,Spain
14968,37.23496,2012,-6.40566,E20,8,2.0,Grassland,Spain
14969,42.0057,2012,-7.683239999999999,E30,8,2.0,Grassland,Spain
14970,37.55345,2012,-6.48274,E10,8,2.0,Grassland,Spain
14971,36.54161,2012,-6.15067,E10,8,2.0,Grassland,Spain
14972,36.92007,2012,-6.30765,E20,8,2.0,Grassland,Spain
14973,37.04406,2012,-6.33708,E20,8,2.0,Grassland,Spain
14974,37.07948,2012,-6.34552,E20,8,2.0,Grassland,Spain
14975,42.35997,2012,-7.76471,E10,8,2.0,Grassland,Spain
14976,42.46493,2012,-7.79654,E30,8,2.0,Grassland,Spain
14977,41.90903,2012,-7.60493,E20,8,2.0,Grassland,Spain
14978,37.3981,2012,-6.42201,E20,8,2.0,Grassland,Spain
14979,42.58736,2012,-7.83387,E30,8,2.0,Grassland,Spain
14980,43.18151,2012,-8.01815,E20,8,2.0,Grassland,Spain
14981,43.46083,2012,-8.1066,E20,8,2.0,Grassland,Spain
14982,43.56553,2012,-8.140069999999998,E20,8,2.0,Grassland,Spain
14983,36.39592,2012,-6.13965,E10,8,2.0,Grassland,Spain
14984,38.8467,2012,-6.78353,E20,8,2.0,Grassland,Spain
14985,36.9062,2012,-6.28154,E20,8,2.0,Grassland,Spain
14986,36.92391,2012,-6.28573,E20,8,2.0,Grassland,Spain
14987,37.08332,2012,-6.32355,E20,8,2.0,Grassland,Spain
14988,37.10103,2012,-6.32777,E20,8,2.0,Grassland,Spain
14989,36.99861,2012,-6.28056,E20,8,2.0,Grassland,Spain
14990,37.03403,2012,-6.28895,E20,8,2.0,Grassland,Spain
14991,41.87818,2012,-7.571049999999999,E10,8,2.0,Grassland,Spain
14992,39.11117,2012,-6.85207,E10,8,2.0,Grassland,Spain
14993,37.31348,2012,-6.37862,E20,8,2.0,Grassland,Spain
14994,37.12259,2012,-6.31,E30,8,2.0,Grassland,Spain
14995,37.63584,2012,-6.4336,E10,8,2.0,Grassland,Spain
14996,42.94551,2012,-7.89384,E20,8,2.0,Grassland,Spain
14997,43.05035,2012,-7.92643,E20,8,2.0,Grassland,Spain
14998,39.06227,2012,-6.81572,E30,8,2.0,Grassland,Spain
14999,43.45202,2012,-8.05283,E10,8,2.0,Grassland,Spain
15000,40.17013,2012,-7.01457,E20,8,2.0,Grassland,Spain
15001,43.17693,2012,-7.94065,E20,8,2.0,Grassland,Spain
15002,43.24679,2012,-7.96256,E30,8,2.0,Grassland,Spain
15003,43.28172,2012,-7.97354,E20,8,2.0,Grassland,Spain
15004,43.43887,2012,-8.02318,E10,8,2.0,Grassland,Spain
15005,43.59596,2012,-8.073169999999998,E30,8,2.0,Grassland,Spain
15006,42.20181,2012,-7.6174,E20,8,2.0,Grassland,Spain
15007,43.51731,2012,-7.99707,E20,8,2.0,Grassland,Spain
15008,38.69979,2012,-6.67538,E30,8,2.0,Grassland,Spain
15009,42.83168,2012,-7.80825,E20,8,2.0,Grassland,Spain
15010,36.73032,2012,-6.12633,E30,8,2.0,Grassland,Spain
15011,36.80123,2012,-6.14286,E30,8,2.0,Grassland,Spain
15012,38.98205,2012,-6.74776,E10,8,2.0,Grassland,Spain
15013,36.97083,2012,-6.22829,E20,8,2.0,Grassland,Spain
15014,37.09484,2012,-6.25762,E20,8,2.0,Grassland,Spain
15015,43.07638,2012,-7.88394,E20,8,2.0,Grassland,Spain
15016,43.14627,2012,-7.905719999999999,E20,8,2.0,Grassland,Spain
15017,43.30348,2012,-7.95498,E20,8,2.0,Grassland,Spain
15018,43.54792,2012,-8.03231,E20,8,2.0,Grassland,Spain
15019,43.67441,2012,-8.04711,E20,8,2.0,Grassland,Spain
15020,37.01391,2012,-6.19274,E30,8,2.0,Grassland,Spain
15021,43.58283,2012,-8.04343,E20,8,2.0,Grassland,Spain
15022,36.35406,2012,-6.06209,E30,8,2.0,Grassland,Spain
15023,36.76198,2012,-6.15647,E30,8,2.0,Grassland,Spain
15024,36.99237,2012,-6.21052,E20,8,2.0,Grassland,Spain
15025,38.96837,2012,-6.72066,E10,8,2.0,Grassland,Spain
15026,37.08095,2012,-6.23144,E30,8,2.0,Grassland,Spain
15027,37.24035,2012,-6.26929,E30,8,2.0,Grassland,Spain
15028,37.68283,2012,-6.37576,E10,8,2.0,Grassland,Spain
15029,43.04569,2012,-7.84912,E20,8,2.0,Grassland,Spain
15030,43.16801,2012,-7.88717,E20,8,2.0,Grassland,Spain
15031,42.70503,2012,-7.79455,E20,8,2.0,Grassland,Spain
15032,37.27336,2012,-6.18538,E30,8,2.0,Grassland,Spain
15033,43.18976,2012,-7.86861,E20,8,2.0,Grassland,Spain
15034,43.2247,2012,-7.87951,E20,8,2.0,Grassland,Spain
15035,42.42449,2012,-7.60923,E10,8,2.0,Grassland,Spain
15036,42.582,2012,-7.65671,E10,8,2.0,Grassland,Spain
15037,42.63449,2012,-7.672609999999999,E20,8,2.0,Grassland,Spain
15038,36.29062,2012,-6.00234,E20,8,2.0,Grassland,Spain
15039,43.05421,2012,-7.801179999999999,E20,8,2.0,Grassland,Spain
15040,36.71638,2012,-6.10033,E10,8,2.0,Grassland,Spain
15041,43.2115,2012,-7.85003,E10,8,2.0,Grassland,Spain
15042,43.26391,2012,-7.86639,E20,8,2.0,Grassland,Spain
15043,36.25888,2012,-5.97251,E30,8,2.0,Grassland,Spain
15044,37.40737,2012,-6.26325,E30,8,2.0,Grassland,Spain
15045,36.86201,2012,-6.11146,E30,8,2.0,Grassland,Spain
15046,43.30312,2012,-7.853259999999999,E20,8,2.0,Grassland,Spain
15047,36.28038,2012,-5.9548,E30,8,2.0,Grassland,Spain
15048,41.92992,2012,-7.48719,E10,8,2.0,Grassland,Spain
15049,42.0876,2012,-7.533699999999999,E20,8,2.0,Grassland,Spain
15050,36.68848,2012,-6.04837,E30,8,2.0,Grassland,Spain
15051,39.67167,2012,-6.80928,E30,8,2.0,Grassland,Spain
15052,36.84807,2012,-6.08541,E30,8,2.0,Grassland,Spain
15053,39.64836,2012,-6.73165,E10,8,2.0,Grassland,Spain
15054,42.41955,2012,-7.53277,E30,8,2.0,Grassland,Spain
15055,39.82453,2012,-6.77812,E30,8,2.0,Grassland,Spain
15056,43.37727,2012,-7.85105,E20,8,2.0,Grassland,Spain
15057,42.30113,2012,-7.47254,E30,8,2.0,Grassland,Spain
15058,38.7057,2012,-6.53607,E20,8,2.0,Grassland,Spain
15059,43.65671,2012,-7.93918,E10,8,2.0,Grassland,Spain
15060,36.23087,2012,-5.92097,E20,8,2.0,Grassland,Spain
15061,39.49945,2012,-6.74019,E20,8,2.0,Grassland,Spain
15062,36.51862,2012,-5.96386,E30,8,2.0,Grassland,Spain
15063,43.61289,2012,-7.8742,E20,8,2.0,Grassland,Spain
15064,39.82055,2012,-6.80096,E20,8,2.0,Grassland,Spain
15065,42.03002,2012,-7.44222,E20,8,2.0,Grassland,Spain
15066,36.6046,2012,-5.89276,E30,8,2.0,Grassland,Spain
15067,42.90049,2012,-7.62776,E20,8,2.0,Grassland,Spain
15068,43.12785,2012,-7.69745,E20,8,2.0,Grassland,Spain
15069,43.21527,2012,-7.72444,E20,8,2.0,Grassland,Spain
15070,38.3895,2012,-6.34003,E20,8,2.0,Grassland,Spain
15071,37.1076,2012,-6.07755,E20,8,2.0,Grassland,Spain
15072,43.32014,2012,-7.75698,E20,8,2.0,Grassland,Spain
15073,38.81348,2012,-6.44586,E30,8,2.0,Grassland,Spain
15074,36.13552,2012,-5.83177,E30,8,2.0,Grassland,Spain
15075,36.84545,2012,-5.99363,E30,8,2.0,Grassland,Spain
15076,42.4846,2012,-7.47721,E10,8,2.0,Grassland,Spain
15077,42.51963,2012,-7.487669999999999,E10,8,2.0,Grassland,Spain
15078,40.20624,2012,-6.80796,E30,8,2.0,Grassland,Spain
15079,43.14956,2012,-7.678829999999999,E20,8,2.0,Grassland,Spain
