"POINT_ID","NUTS0","NUTS1","NUTS2","TH_LAT","TH_LONG","SURVEY_DATE","OBS_TYPE","PI_EXTENSION","GPS_PROJ","GPS_PREC","GPS_LAT","GPS_EW","GPS_LONG","GPS_ALTITUDE","OBS_DIST","OBS_DIR","LC1","LC1_SPECIES","LC1_PCT","LC2","LC2_SPECIES","LC2_PCT","OBS_RADIUS","LU1","LU1_TYPE","LU1_PCT","LU2","LU2_TYPE","LU2_PCT","AREA_SIZE","TREES_HEIGHT_MATURITY","TREES_HEIGHT_SURVEY","FEATURE_WIDTH","LAND_MNGT","LC_LU_SPECIAL_REMARK","PROTECTED_AREA","WM","WM_SOURCE","WM_TYPE","WM_DELIVERY","SOIL_TAKEN","SOIL_PLOUGH","SOIL_CROP","SOIL_STONES","PHOTO_P","PHOTO_N","PHOTO_E","PHOTO_S","PHOTO_W","INSPIRE_PLCC1","INSPIRE_PLCC2","INSPIRE_PLCC3","INSPIRE_PLCC4","INSPIRE_PLCC5","INSPIRE_PLCC6","INSPIRE_PLCC7","INSPIRE_PLCC8","TRANSECT"
33623710,"UK","UKM","UKM6",55.57047954,-5.328562718,"14/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;C23;PI"
33623720,"UK","UKM","UKM6",55.65797314,-5.363054834,"14/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;PI"
33623736,"UK","UKM","UKM6",55.79793893,-5.418622889,"14/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,85,15,0,0,0,0,"PI;D20;PI"
33623754,"UK","UKM","UKM6",55.95536494,-5.481703262,"14/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,15,0,5,0,0,"PI;D20;C23;D20;C23;D20;C23;PI"
33623760,"UK","UKM","UKM6",56.00783188,-5.502864664,"14/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,95,0,0,5,0,0,0,0,"PI;C21;D20;C21;D20;C21;PI"
32663614,"UK","UKN","UKN0",54.5431561,-6.461821071,"17/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"G11","8",7,"8","8",8,1,"U420","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;G11;PI"
32663620,"UK","UKN","UKN1",54.59544529,-6.483230307,"17/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"G11","8",7,"8","8",8,1,"U420","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;G11;PI"
33043752,"UK","UKM","UKM6",55.82316931,-6.380577259,"10/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"E20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,5,95,0,0,0,0,"PI;E20;10;E20;D20;E20;D20;E20;32;E20;21;E20;32;E20;PI"
33883386,"UK","UKL","UKL1",52.77483681,-3.923114491,"15/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,50,50,0,0,0,0,"PI;D20;21;D20;21;D20;PI"
33883396,"UK","UKL","UKL1",52.8627889,-3.951636175,"15/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,20,0,0,0,0,"PI;D20;PI"
33883400,"UK","UKL","UKL1",52.89796693,-3.963084265,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,0,0,5,0,0,"PI;D20;21;D10;D20;PI"
33883414,"UK","UKL","UKL1",53.02107745,-4.003331132,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,75,25,0,0,0,0,"PI;D20;PI"
33883416,"UK","UKL","UKL1",53.03866306,-4.009103464,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,70,25,0,5,0,0,"PI;D20;51;D20;PI"
33883420,"UK","UKL","UKL1",53.07383308,-4.020665295,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;PI"
33883422,"UK","UKL","UKL1",53.09141749,-4.026454809,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,60,20,0,20,0,0,"PI;D20;F10;D20;F10;D20;PI"
33883632,"UK","UKM","UKM9",54.93551506,-4.66797116,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,85,15,0,0,0,0,"PI;D20;61;D20;PI"
33883636,"UK","UKM","UKM9",54.97059643,-4.680871652,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,100,0,0,0,0,0,0,0,"PI;C21;D20;C21;D20;21;D20;61;D20;D10;PI"
33883638,"UK","UKM","UKM9",54.98813648,-4.68733196,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,95,0,5,0,0,0,0,0,"PI;C21;D20;C21;D20;C21;D20;C21;PI"
33883744,"UK","UKM","UKM6",55.91714753,-5.039602516,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;PI"
33883780,"UK","UKM","UKM6",56.23238281,-5.163814584,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C21","C21E",6,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,85,0,15,0,0,0,0,0,"PI;C21;D10;C21;D20;C21;D20;32;C21;PI"
33883786,"UK","UKM","UKM6",56.28490805,-5.184750641,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C21","C21E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,95,0,5,0,0,0,0,0,"PI;C21;D20;C21;PI"
33883810,"UK","UKM","UKM6",56.49496877,-5.269175038,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;32;H12;D20;PI"
33883818,"UK","UKM","UKM6",56.56497462,-5.297560732,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,100,0,0,0,0,0,"PI;D20;C10;D20;PI"
33883820,"UK","UKM","UKM6",56.58247495,-5.304676404,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;32;D20;32;D20;PI"
33883850,"UK","UKM","UKM6",56.8449253,-5.412345155,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;62;D20;32;D20;PI"
33883858,"UK","UKM","UKM6",56.91489466,-5.44135559,"06/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",6,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,10,0,10,0,0,"PI;D20;51;D20;51;D20;PI"
33183742,"UK","UKM","UKM6",55.76420438,-6.125848351,"10/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;31;D20;31;D20;31;D20;PI"
33183756,"UK","UKM","UKM6",55.88633384,-6.17701718,"10/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,75,25,0,0,0,0,"PI;D20;31;D20;PI"
33183760,"UK","UKM","UKM6",55.92122335,-6.191706697,"10/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,20,0,0,0,0,"PI;D20;31;D20;31;D20;PI"
33943320,"UK","UKL","UKL2",52.20419907,-3.651902063,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,50,50,0,0,0,0,"PI;D20;PI"
33943330,"UK","UKL","UKL2",52.29223978,-3.679354451,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"F10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,100,0,0,"PI;F10;PI"
33943378,"UK","UKL","UKL1",52.71469855,-3.813006152,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;32;D20;PI"
33943420,"UK","UKL","UKL1",53.08416371,-3.932564699,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,60,35,0,5,0,0,"PI;D20;51;PI"
33943428,"UK","UKL","UKL1",53.15451823,-3.95562072,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;PI"
33943430,"UK","UKL","UKL1",53.17210587,-3.961399047,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,50,45,0,5,0,0,"PI;D20;PI"
33943762,"UK","UKM","UKM6",56.08601332,-5.006999258,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;C21;PI"
33943772,"UK","UKM","UKM6",56.17360198,-5.041394232,"16/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,20,0,0,0,0,"PI;D20;C21;D20;PI"
33983302,"UK","UKL","UKL2",52.05236949,-3.545374058,"18/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,1,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,20,0,0,0,0,"PI;D20;E20;D20;PI"
33983304,"UK","UKL","UKL2",52.06998496,-3.550784685,"18/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,8,8,8,8,8,0,0,45,55,0,0,0,0,"PI;D20;PI"
33983318,"UK","UKL","UKL2",52.19328233,-3.588806218,"18/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"F10","8",7,"8","8",8,2,"U420","8",7,"8","8",8,3,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,5,0,95,0,0,"PI;F10;D20;F10;D20;PI"
33983320,"UK","UKL","UKL2",52.21089469,-3.594258973,"18/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,60,30,0,10,0,0,"PI;D20;32;D20;PI"
33983358,"UK","UKL","UKL2",52.5454555,-3.698876561,"18/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"E20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,8,8,8,8,8,0,0,5,95,0,0,0,0,"PI;E20;23;E20;61;E10;PI"
33983398,"UK","UKL","UKL1",52.89747255,-3.811123511,"18/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U111","8",7,"8","8",8,4,8,8,8,1,7,4,5,8,8,8,4,8,8,8,8,8,8,8,8,0,0,50,50,0,0,0,0,"PI;D20;51;D20;PI"
33983414,"UK","UKL","UKL1",53.0382355,-3.85664557,"18/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,75,25,0,0,0,0,"PI;D20;PI"
33623882,"UK","UKM","UKM6",57.07372909,-5.948306201,"31/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;32;D20;32;D20;PI"
33623884,"UK","UKM","UKM6",57.09118773,-5.955857526,"31/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,10,0,10,0,0,"PI;D20;32;D20;PI"
33623900,"UK","UKM","UKM6",57.23083893,-6.016568001,"31/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;PI"
33623902,"UK","UKM","UKM6",57.24829308,-6.024194494,"31/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",6,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,20,0,0,0,0,"PI;D20;PI"
33623992,"UK","UKM","UKM6",58.03320234,-6.376307447,"31/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;H12;D20;G11;PI"
33624016,"UK","UKM","UKM6",58.24233326,-6.473245183,"31/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;PI"
33624020,"UK","UKM","UKM6",58.27718094,-6.489529962,"31/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;41;H12;D20;41;D20;PI"
32623616,"UK","UKN","UKN1",54.55243164,-6.529344727,"14/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"G11","8",7,"8","8",8,1,"U420","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;G11;PI"
32643618,"UK","UKN","UKN1",54.57394042,-6.506298549,"17/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"G11","8",7,"8","8",8,1,"U420","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;G11;PI"
33043948,"UK","UKM","UKM6",57.52888356,-7.146526116,"17/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;51;H12;G11;H12;PI"
33043950,"UK","UKM","UKM6",57.54626083,-7.1547717,"24/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;G11;D20;PI"
33043952,"UK","UKM","UKM6",57.56363751,-7.163026428,"24/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,10,0,10,0,0,"PI;D20;32;D20;32;D20;51;D20;PI"
33343138,"UK","UKK","UKK4",50.50046328,-4.009026859,"10/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C10","C104",7,"8","8",8,2,"U420","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,100,0,0,0,0,0,0,"PI;C10;F10;C10;F10;C10;E20;32;E20;C10;PI"
33343756,"UK","UKM","UKM6",55.91822262,-5.927063896,"11/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,70,25,0,5,0,0,"PI;D20;51;D20;51;D20;51;D20;51;D20;PI"
33343758,"UK","UKM","UKM6",55.93568381,-5.934300887,"11/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;51;D20;31;D20;31;D20;PI"
33343800,"UK","UKM","UKM6",56.30225316,-6.088073789,"17/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,15,0,5,0,0,"PI;D20;PI"
33343810,"UK","UKM","UKM6",56.38949876,-6.125198805,"25/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,50,50,0,0,0,0,"PI;D20;32;D20;PI"
33343812,"UK","UKM","UKM6",56.40694636,-6.132647787,"25/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;PI"
33763790,"UK","UKM","UKM6",56.29709119,-5.388536511,"15/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C23","C23E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,2,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,95,0,0,5,0,0,0,0,"PI;C23;32;D20;PI"
33763792,"UK","UKM","UKM6",56.31458605,-5.39562604,"15/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,95,5,0,0,0,0,"PI;D20;32;D20;PI"
33763824,"UK","UKM","UKM6",56.59444095,-5.510104889,"17/03/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,50,35,0,0,15,0,"PI;D20;32;D20;PI"
33763828,"UK","UKM","UKM6",56.62941444,-5.524554608,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C22","C22E",7,"8","8",8,2,"U120","8",7,"8","8",8,4,2,8,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,90,0,10,0,0,0,0,0,"PI;C22;21;D20;32;D20;PI"
33763852,"UK","UKM","UKM6",56.839216,-5.611915881,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",6,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,80,10,0,10,0,0,"PI;D20;PI"
33763860,"UK","UKM","UKM6",56.90913475,-5.641291247,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;PI"
33763862,"UK","UKM","UKM6",56.92661325,-5.648655183,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",3,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,10,90,0,0,0,0,"PI;D20;G21;D20;PI"
33763864,"UK","UKM","UKM6",56.94409128,-5.656027183,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"G11","8",7,"8","8",8,1,"U420","8",7,"8","8",8,4,8,8,8,8,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;G11;PI"
33763878,"UK","UKM","UKM6",57.06642411,-5.707858027,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",5,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,70,10,0,20,0,0,"PI;D20;51;D20;51;D20;PI"
33763880,"UK","UKM","UKM6",57.08389831,-5.715294994,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,5,0,5,0,0,"PI;D20;51;D20;PI"
33763896,"UK","UKM","UKM6",57.22367464,-5.775086256,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"D20","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,90,10,0,0,0,0,"PI;D20;E30;PI"
33763898,"UK","UKM","UKM6",57.24114451,-5.782597301,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"C22","C22E",5,"8","8",8,2,"U120","8",7,"8","8",8,4,2,8,2,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,70,0,20,10,0,0,0,0,"PI;C22;E30;PI"
33764024,"UK","UKM","UKM6",58.34074766,-6.273086697,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;D20;H12;D20;PI"
33764026,"UK","UKM","UKM6",58.35818543,-6.281156521,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;D20;PI"
33764028,"UK","UKM","UKM6",58.37562267,-6.289235545,"05/04/16",7,"1",8,8888,88.888888,"8",88.888888,8888,8888,1,"H12","8",7,"8","8",8,2,"U420","8",7,"8","8",8,4,8,8,8,2,7,4,8,8,8,8,4,8,8,8,8,8,8,8,8,0,0,0,0,0,0,0,0,"PI;H12;D20;PI"
